,fall_term,student_type,student_status,gender,ethnicity,race,attending_germantown,attending_rockville,attending_takoma_park_ss,attend_day_or_evening,mc_program_description,age_group,hs_category,city_in_md,state,zip,county_in_md,mcps_high_school
580,2015,Continuing,Part-Time,Male,Hispanic,Black,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Silver Spring,MD,20906,Montgomery,Montgomery Blair High School
581,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Computer Applications (AA & AAS),21 - 24,Other Maryland,Lanham,MD,20706,Prince George's,
582,2015,New,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),25 - 29,MCPS,Bethesda,MD,20817,Montgomery,Northwest HS - Germantown
583,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Science (AS - All Tracks),21 - 24,Foreign Country,Gaithersburg,MD,20879,Montgomery,
584,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,Yes,Day & Evening,Arts & Sciences Transfer (AA - All Tracks),21 - 24,Other State,Washington,DC,20015,Other,
585,2015,Continuing,Part-Time,Female,Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,Wheaton High School
586,2015,Continuing,Part-Time,Female,Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,Wheaton High School
587,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,Yes,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20877,Montgomery,Colonel Zadok Magruder HS
588,2015,New,Full-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Arts & Sciences Transfer (CT),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
589,2015,Continuing,Part-Time,Male,Unknown,Black,No,No,Yes,Day Only,Credit (Undeclared / Undecided),21 - 24,MCPS,Silver Spring,MD,20904,Montgomery,Montgomery Blair High School
590,2015,Transfer,Part-Time,Male,Not Hispanic,White,No,No,Yes,Evening Only,General Studies (AA - All Tracks),21 - 24,MCPS,Chevy Chase,MD,20815,Montgomery,Bethesda Chevy Chase High Schl
591,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20877,Montgomery,Gaithersburg High School
592,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,No Specific Time[online],General Studies (AA - All Tracks),21 - 24,MCPS,Germantown,MD,20876,Montgomery,Clarksburg High School
593,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day & Evening,Criminal Justice (AA & AAS),20 or Younger,MCPS,Rockville,MD,20853,Montgomery,Wheaton High School
594,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),21 - 24,MCPS,Kensington,MD,20895,Montgomery,Albert Einstein HS & MC Art Cn
595,2015,New,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Science (AS - All Tracks),20 or Younger,Other Maryland,Riverdale,MD,20737,Prince George's,
596,2015,Transfer no degree,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),25 - 29,Other State,North Bethesda,MD,20852,Montgomery,
597,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Silver Spring,MD,20902,Montgomery,John F. Kennedy High School
598,2015,Continuing,Part-Time,Male,Hispanic,Pacific Islander,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,John F. Kennedy High School
599,2015,Continuing,Part-Time,Male,Hispanic,Pacific Islander,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,John F. Kennedy High School
600,2015,Continuing,Full-Time,Female,Hispanic,White,Yes,Yes,No,Day & Evening,Hospitality Management (AA & AAS),20 or Younger,MCPS,Gaithersburg,MD,20879,Montgomery,Watkins Mill High School
601,2015,New,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
602,2015,HS Student,Part-Time,Male,Not Hispanic,White,Yes,No,Yes,Day & Evening,Science (AS - All Tracks),20 or Younger,MCPS,,MD,,Montgomery,Albert Einstein HS & MC Art Cn
603,2015,Transfer no degree,Full-Time,Female,Not Hispanic,White,No,Yes,Yes,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,Other Maryland,Silver Spring,MD,20904,Montgomery,
604,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,No,Yes,Day Only,Nursing (AA & AAS),21 - 24,Mont.County Other,Silver Spring,MD,20901,Montgomery,
605,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,Yes,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,Other Maryland,Silver Spring,MD,20903,Montgomery,
606,2015,Continuing,Full-Time,Female,Unknown,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),21 - 24,Foreign Country,Silver Spring,MD,20910,Montgomery,
607,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,No,No,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,Foreign Country,Gaithersburg,MD,20878,Montgomery,
608,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,No Specific Time[online],Digital Media & Web Technology (CT),21 - 24,MCPS,Gaithersburg,MD,20878,Montgomery,Northwest HS - Germantown
609,2015,New,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,Criminal Justice (AA & AAS),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,Wheaton High School
610,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Evening Only,Building Trades Technology (AA & AAS),30 or Older,Foreign Country,Rockville,MD,20855,Montgomery,
611,2015,New,Part-Time,Male,Hispanic,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,Other Maryland,Hyattsville,MD,20781,Prince George's,
612,2015,Continuing,Part-Time,Female,Unknown,White,Yes,No,No,Day Only,Business / International Business (AA),21 - 24,MCPS,Boyds,MD,20841,Montgomery,Seneca Valley High School
613,2015,Continuing,Part-Time,Female,Unknown,White,No,No,Yes,Day Only,Nursing (AA & AAS),21 - 24,MCPS,Gaithersburg,MD,20879,Montgomery,Colonel Zadok Magruder HS
614,2015,HS Student,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20879,Montgomery,John F. Kennedy High School
615,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,No Specific Time[online],Credit (Undeclared / Undecided),30 or Older,Foreign Country,North Potomac,MD,20878,Montgomery,
616,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Business / International Business (AA),20 or Younger,MCPS,Potomac,MD,20854,Montgomery,Winston Churchill High School
617,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),21 - 24,MCPS,Potomac,MD,20854,Montgomery,Winston Churchill High School
618,2015,Continuing,Part-Time,Female,Unknown,Black,No,No,Yes,Day Only,Credit (Undeclared / Undecided),30 or Older,Foreign Country,Gaithersburg,MD,20877,Montgomery,
619,2015,Transfer no degree,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),21 - 24,Mont.County Other,Germantown,MD,20874,Montgomery,
620,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",21 - 24,MCPS,North Potomac,MD,20878,Montgomery,Quince Orchard Sr High School
621,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Credit (Undeclared / Undecided),21 - 24,Foreign Country,Rockville,MD,20853,Montgomery,
622,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Chevy Chase,MD,20815,Montgomery,Bethesda Chevy Chase High Schl
623,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,General Studies (AA - All Tracks),30 or Older,MCPS,Silver Spring,MD,20905,Montgomery,Paint Branch High School
624,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,Yes,No,Evening Only,Computer Applications (AA & AAS),30 or Older,MCPS,,MD,,Montgomery,Damascus High School
625,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,Yes,Yes,No,Day Only,Credit (Undeclared / Undecided),30 or Older,Other State,Germantown,MD,20874,Montgomery,
626,2015,New,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,GED,Upper Marlboro,MD,20774,Prince George's,
627,2015,Continuing,Full-Time,Female,Not Hispanic,White,Yes,Yes,Yes,Day Only,Science (AS - All Tracks),21 - 24,Foreign Country,Bethesda,MD,20816,Montgomery,
628,2015,Continuing,Full-Time,Female,Not Hispanic,Black,Yes,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Silver Spring,MD,20910,Montgomery,Bethesda Chevy Chase High Schl
629,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,Other State,Washington,DC,20020,Other,
630,2015,Continuing,Full-Time,Male,Hispanic,White,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20902,Montgomery,Wheaton High School
631,2015,New,Full-Time,Male,Hispanic,Native American,No,Yes,No,Day & Evening,Computer Science - Computer Programming (CT),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,John F. Kennedy High School
632,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,Yes,Yes,No,Day Only,Science (AS - All Tracks),20 or Younger,MCPS,Boyds,MD,20841,Montgomery,Clarksburg High School
633,2015,HS Student,Part-Time,Male,Not Hispanic,Asian,Yes,No,No,Day Only,Cybersecurity (AAS),20 or Younger,MCPS,Boyds,MD,20841,Montgomery,Northwest HS - Germantown
634,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Derwood,MD,20855,Montgomery,Colonel Zadok Magruder HS
635,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,General Studies (AA - All Tracks),25 - 29,Other Maryland,Beltsville,MD,20705,Prince George's,
636,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Computer Science & Technologies (AA - All Tracks),20 or Younger,Other Maryland,Takoma Park,MD,20912,Montgomery,
637,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Bethesda,MD,20814,Montgomery,Bethesda Chevy Chase High Schl
638,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Rockville,MD,20852,Montgomery,Walter Johnson High School
639,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Rockville,MD,20852,Montgomery,Walter Johnson High School
640,2015,Continuing,Full-Time,Female,Not Hispanic,Black,Yes,No,Yes,No Specific Time[online],Business / International Business (AA),20 or Younger,MCPS,Gaithersburg,MD,20879,Montgomery,Gaithersburg High School
641,2015,New,Part-Time,Female,Not Hispanic,Black,Yes,No,No,Day Only,Education / Teacher Education (AA & AAT),30 or Older,Foreign Country,Germantown,MD,20874,Montgomery,
642,2015,New,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Commun & Broadcasting Tech (AA & AAS - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,John F. Kennedy High School
643,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,Yes,Yes,No,Day & Evening,Business / International Business (AA),21 - 24,MCPS,Gaithersburg,MD,20878,Montgomery,Thomas Sprigg Wootton High Sch
644,2015,Continuing,Full-Time,Female,Not Hispanic,White,Yes,Yes,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20878,Montgomery,Quince Orchard Sr High School
645,2015,New,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Digital Media & Web Technology (CT),20 or Younger,MCPS,Gaithersburg,MD,20879,Montgomery,Watkins Mill High School
646,2015,New,Full-Time,Female,Not Hispanic,Black,Yes,No,No,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
647,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Evening Only,Automotive Technology (AA & AAS),21 - 24,MCPS,Potomac,MD,20854,Montgomery,Thomas Sprigg Wootton High Sch
648,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,Foreign Country,Silver Spring,MD,20906,Montgomery,
649,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,Foreign Country,Silver Spring,MD,20906,Montgomery,
650,2015,Transfer no degree,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Photography (AA & AAS),21 - 24,Other State,Rockville,MD,20853,Montgomery,
651,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,No,No,Yes,Day Only,Mental Health Associate (AA & AAS),21 - 24,Other State,Takoma Park,MD,20912,Montgomery,
652,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day & Evening,Mental Health Associate (AA & AAS),30 or Older,Other State,Washington,DC,20002,Other,
653,2015,Continuing,Part-Time,Male,Unknown,Black,Yes,No,No,Day Only,Computer Science & Technologies (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Northwest HS - Germantown
654,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Credit (Undeclared / Undecided),30 or Older,Foreign Country,Rockville,MD,20851,Montgomery,
655,2015,New,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Criminal Justice (AA & AAS),20 or Younger,Other Maryland,,MD,,Montgomery,
656,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other State,Beltsville,MD,20705,Prince George's,
657,2015,Transfer,Part-Time,Male,Not Hispanic,White,No,Yes,No,No Specific Time[online],General Studies (AA - All Tracks),21 - 24,Other State,Silver Spring,MD,20904,Montgomery,
658,2015,HS Student,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,North Potomac,MD,20878,Montgomery,Thomas Sprigg Wootton High Sch
659,2015,HS Student,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,North Potomac,MD,20878,Montgomery,Thomas Sprigg Wootton High Sch
660,2015,HS Student,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,North Potomac,MD,20878,Montgomery,Thomas Sprigg Wootton High Sch
661,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,Management (CT),21 - 24,MCPS,Burtonsville,MD,20866,Montgomery,Paint Branch High School
662,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Gaithersburg,MD,20879,Montgomery,Colonel Zadok Magruder HS
663,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other Maryland,Laurel,MD,20707,Prince George's,
664,2015,New,Full-Time,Female,Not Hispanic,Multi-Race,No,Yes,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,John F. Kennedy High School
665,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Computer Gaming & Simulation (AA - All Tracks),25 - 29,GED,Brinklow,MD,20862,Montgomery,
666,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Nursing (AA & AAS),30 or Older,Other State,Silver Spring,MD,20906,Montgomery,
667,2015,New,Full-Time,Male,Hispanic,White,Yes,No,No,Day & Evening,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Clarksburg,MD,20871,Montgomery,Clarksburg High School
668,2015,Continuing,Part-Time,Male,Not Hispanic,Multi-Race,Yes,No,No,Day Only,Computer Gaming & Simulation (AA - All Tracks),20 or Younger,MCPS,Boyds,MD,20841,Montgomery,Northwest HS - Germantown
669,2015,New,Full-Time,Male,Not Hispanic,Black,Yes,Yes,No,Day & Evening,Computer Science & Technologies (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
670,2015,New,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Day Only,Cybersecurity (AAS),20 or Younger,Foreign Country,Germantown,MD,20876,Montgomery,
671,2015,Continuing,Full-Time,Male,Not Hispanic,Unknown,Yes,Yes,No,Day & Evening,Engineering Science (AA & AS - All Tracks),21 - 24,MCPS,Boyds,MD,20841,Montgomery,Poolesville Jr-Sr High School
672,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Microcomputer Technician (CT),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,John F. Kennedy High School
673,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,No,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),21 - 24,MCPS,Germantown,MD,20874,Montgomery,Northwest HS - Germantown
674,2015,New,Full-Time,Female,Hispanic,White,No,Yes,No,Day Only,Studio Art (AFA),20 or Younger,MCPS,Derwood,MD,20855,Montgomery,Colonel Zadok Magruder HS
675,2015,New,Part-Time,Male,Hispanic,White,No,Yes,No,Day Only,Business / International Business (AA),20 or Younger,MCPS,Silver Spring,MD,20910,Montgomery,Bethesda Chevy Chase High Schl
676,2015,Continuing,Part-Time,Female,Hispanic,White,Yes,Yes,No,Evening Only,Biotechnology (AA & AAS),30 or Older,MCPS,Germantown,MD,20874,Montgomery,John F. Kennedy High School
677,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day & Evening,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Silver Spring,MD,20904,Montgomery,
678,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day & Evening,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Silver Spring,MD,20904,Montgomery,
679,2015,Continuing,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Day Only,Business / International Business (AA),21 - 24,Mont.County Other,Potomac,MD,20854,Montgomery,
680,2015,Transfer with degree,Part-Time,Female,Not Hispanic,White,Yes,Yes,No,Day & Evening,Health Sciences (Pre-Clinical Studies),21 - 24,MCPS,Germantown,MD,20874,Montgomery,Quince Orchard Sr High School
681,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,Yes,Day Only,Polysomnography Technology (CT),20 or Younger,Foreign Country,Silver Spring,MD,20910,Montgomery,
682,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Science (AS - All Tracks),20 or Younger,MCPS,Rockville,MD,20850,Montgomery,Richard Montgomery High School
683,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Computer Science & Technologies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20902,Montgomery,Northwood High School
684,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,Yes,No,No,Day & Evening,Cybersecurity (AAS),21 - 24,Other State,Montgomery Village,MD,20886,Montgomery,
685,2015,Continuing,Part-Time,Male,Hispanic,Asian,No,Yes,No,Day Only,Microcomputer Technician (AA & AAS),21 - 24,MCPS,Rockville,MD,20853,Montgomery,Wheaton High School
686,2015,Continuing,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Day & Evening,Computer Gaming & Simulation (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
687,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,No,Yes,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,MCPS,Silver Spring,MD,20906,Montgomery,Montgomery Blair High School
688,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Science (AS - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20878,Montgomery,Quince Orchard Sr High School
689,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day Only,Architectural & Construction Tech (AA & AAS),25 - 29,Foreign Country,Silver Spring,MD,20904,Montgomery,
690,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,No,Yes,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20904,Montgomery,Paint Branch High School
691,2015,New,Part-Time,Female,Hispanic,White,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other Maryland,Hyattsville,MD,20781,Prince George's,
692,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,No,Yes,Day Only,Commun & Broadcasting Tech (AA & AAS - All Tracks),20 or Younger,Other Maryland,Beltsville,MD,20705,Prince George's,
693,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Credit (Undeclared / Undecided),30 or Older,MCPS,Rockville,MD,20855,Montgomery,Walt Whitman High School
694,2015,New,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20903,Montgomery,Springbrook Sr High School
695,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,No Specific Time[online],General Studies (AA - All Tracks),30 or Older,MCPS,Germantown,MD,20874,Montgomery,Richard Montgomery High School
696,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,No,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Silver Spring,MD,20902,Montgomery,Northwood High School
697,2015,Continuing,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Evening Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Clarksburg,MD,20871,Montgomery,Clarksburg High School
698,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",30 or Older,Foreign Country,Rockville,MD,20852,Montgomery,
699,2015,Transfer with degree,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Education / Teacher Education (AA & AAT),30 or Older,Other State,Potomac,MD,20854,Montgomery,
700,2015,Continuing,Full-Time,Female,Not Hispanic,Multi-Race,Yes,Yes,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Rockville,MD,20853,Montgomery,John F. Kennedy High School
701,2015,Transfer no degree,Part-Time,Female,Not Hispanic,White,No,No,Yes,No Specific Time[online],General Studies (AA - All Tracks),30 or Older,Other State,Rockville,MD,20853,Montgomery,
702,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Evening Only,General Studies (AA - All Tracks),21 - 24,MCPS,Germantown,MD,20874,Montgomery,Quince Orchard Sr High School
703,2015,New,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Computer Applications (AA & AAS),20 or Younger,Other State,Washington,DC,20011,Other,
704,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Nursing (AA & AAS),30 or Older,GED,Silver Spring,MD,20903,Montgomery,
705,2015,Continuing,Part-Time,Female,Hispanic,White,No,Yes,No,Evening Only,Education / Teacher Education (AA & AAT),30 or Older,Foreign Country,Rockville,MD,20850,Montgomery,
706,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,No,Yes,Day Only,Accounting (AA & AAS),20 or Younger,Other State,Hyattsville,MD,20783,Prince George's,
707,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,Computer Science & Technologies (AA - All Tracks),25 - 29,MCPS,Silver Spring,MD,20902,Montgomery,Wheaton High School
708,2015,Continuing,Part-Time,Male,Hispanic,Native American,Yes,No,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Gaithersburg,MD,20879,Montgomery,Watkins Mill High School
709,2015,Continuing,Full-Time,Female,Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Boyds,MD,20841,Montgomery,Northwest HS - Germantown
710,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Burtonsville,MD,20866,Montgomery,
711,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,Computer Gaming & Simulation (AA - All Tracks),21 - 24,MCPS,Germantown,MD,20876,Montgomery,Gaithersburg High School
712,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,Yes,Yes,No,Evening Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20876,Montgomery,Seneca Valley High School
713,2015,New,Part-Time,Male,Hispanic,Native American,No,No,Yes,Day Only,Cybersecurity (AAS),20 or Younger,Other Maryland,Hyattsville,MD,20783,Prince George's,
714,2015,New,Full-Time,Male,Not Hispanic,White,Yes,No,No,Day Only,Accounting (AA & AAS),20 or Younger,MCPS,Gaithersburg,MD,20882,Montgomery,Damascus High School
715,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Computer Gaming & Simulation (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20877,Montgomery,Montgomery Blair High School
716,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Evening Only,General Studies (AA - All Tracks),25 - 29,MCPS,Boyds,MD,20841,Montgomery,Walter Johnson High School
717,2015,Transfer no degree,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Evening Only,Health Sciences (Pre-Clinical Studies),25 - 29,Foreign Country,Silver Spring,MD,20901,Montgomery,
718,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,No Specific Time[online],Criminal Justice (AA & AAS),20 or Younger,Other State,Bowie,MD,20721,Prince George's,
719,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Gaithersburg,MD,20877,Montgomery,
720,2015,New,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,Other Maryland,Gaithersburg,MD,20882,Montgomery,
721,2015,Continuing,Full-Time,Female,Unknown,Asian,Yes,Yes,No,Day Only,Education / Teacher Education (AA & AAT),21 - 24,Other State,Gaithersburg,MD,20878,Montgomery,
722,2015,Transfer no degree,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,Science (AS - All Tracks),21 - 24,MCPS,Potomac,MD,20854,Montgomery,Winston Churchill High School
723,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other State,Gaithersburg,MD,20877,Montgomery,
